ID_Laureate;AwardeeDisplayName;LaureateNameFirst;LaureateNameLast;LaureateGender;OrganisationName;OrganisationFoundedDate;OrganisationFoundedCity;OrganisationFoundedCityNow;OrganisationFoundedCityNowWiki;OrganisationFoundedCountry;OrganisationFoundedCountryNow;OrganisationFoundedNowWiki;OrganisationFoundedContinent;BirthDate;BirthCity;BirthCityNow;BirthCityNowWiki;BirthCityNowLat;BirthCityNowLon;BirthCountry;BirthCountryNow;BirthCountryNowWiki;BirthCountryLat;BirthCountryLon;BirthContinent;DeathDate;DeathCity;DeathCityNow;DeathCityNowWiki;DeathCityLat;DeathCityLon;DeathCountry;DeathCountryNow;DeathCountryNowWiki;DeathCountryLat;DeathCountryLon;DeathContinent;WikipediaSlug;WikipediaURL;Prize0_AwardYear;Prize0_Category;Prize0_Portion;Prize0_DateAwarded;Prize0_Status;Prize0_Amount;Prize0_AmountAdjusted_;Prize0_Motivation;Prize0_MotivationTop;Prize0_Affiliation0_Name;Prize0_Affiliation0_NameNow;Prize0_Affiliation0_City;Prize0_Affiliation0_CityNow;Prize0_Affiliation0_CityLatitude;Prize0_Affiliation0_CityLongitude;Prize0_Affiliation0_Country;Prize0_Affiliation0_CountryNow;Prize0_Affiliation0_CountryLat;Prize0_Affiliation0_CountryLon;Prize0_Affiliation0_Continent;Prize1_AwardYear;Prize1_Category;Prize1_SortOrder;Prize1_Portion;Prize1_DateAwarded;Prize1_Status;Prize1_Amount;Prize1_AmountAdjusted_;Prize1_Motivation;Prize1_MotivationTop;Prize1_Affiliation0_Name;Prize1_Affiliation0_NameNow;Prize1_Affiliation0_NameNative;Prize1_Affiliation0_City;Prize1_Affiliation0_CityNow;Prize1_Affiliation0_CityLatitude;Prize1_Affiliation0_CityLongitude;Prize1_Affiliation0_Country;Prize1_Affiliation0_CountryNow;Prize1_Affiliation0_CountryLat;Prize1_Affiliation0_CountryLon;Prize1_Affiliation0_Continent;Prize2_AwardYear;Prize2_Category;Prize2_SortOrder;Prize2_Portion;Prize2_DateAwarded;Prize2_Status;Prize2_Amount;Prize2_AmountAdjusted_;Prize2_Motivation;Prize2_MotivationTop;Religion;ReligionSubgroup;Ethnicity;PublicationYear;PublicationSource;PublicationTimegap;ParCatDegreeInstitution;ParCatDegreeCity;ParCatDegreeCountry;ParCatDegreeCityCountry;ParCatWorkInstitution;ParCatWorkCity;ParCatWorkCountry;ParCatWorkCityCountry;ParCatPrizeInstitution;ParCatPrizeCity;ParCatPrizeCountry;ParCatPrizeCityCountry
465.0;Albert Gobat;Albert;Gobat;male;;;;;;;;;;1843-05-21;Tramelan;Tramelan;https://www.wikidata.org/wiki/Q66384;47.223333;7.101389;Switzerland;Switzerland;https://www.wikidata.org/wiki/Q39;46.798562;8.231973;Europe;1914-03-16;Bern;Bern;https://www.wikidata.org/wiki/Q70;46.948471;7.445402;Switzerland;Switzerland;https://www.wikidata.org/wiki/Q39;46.798562;8.231973;Europe;Charles_Albert_Gobat;https://en.wikipedia.org/wiki/Charles_Albert_Gobat;1902;Peace;1/2;1902-12-10;received;141847;9129789;for his eminently practical administration of the Inter-Parliamentary Union;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Christian;Protestant;European;;;;;;;;;;;;;;;
519.0;Albert Lutuli;Albert;Lutuli;male;;;;;;;;;;1898-00-00;Bulawayo;Bulawayo;https://www.wikidata.org/wiki/Q193250;-20.166667;28.566667;Southern Rhodesia;Zimbabwe;https://www.wikidata.org/wiki/Q954;-19.0;30.0;Africa;1967-07-21;Stanger;Stanger;https://www.wikidata.org/wiki/Q10676708;-29.366965;31.266;South Africa;South Africa;https://www.wikidata.org/wiki/Q258;-29.0;24.0;Africa;Albert_Lutuli;https://en.wikipedia.org/wiki/Albert_Lutuli;1960;Peace;1;1961-10-23;received;225987;3018845;for his non-violent struggle against apartheid;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Christian;Protestant (Methodist);African;;;;;;;;;;;;;;;
513.0;Albert Schweitzer;Albert;Schweitzer;male;;;;;;;;;;1875-01-14;Kaysersberg;Kaysersberg;https://www.wikidata.org/wiki/Q83485;48.139167;7.260833;Germany;France;https://www.wikidata.org/wiki/Q142;47.0;2.0;Europe;1965-09-04;Lambaréné;Lambaréné;https://www.wikidata.org/wiki/Q874197;-0.701546;10.240386;Gabon;Gabon;https://www.wikidata.org/wiki/Q1000;-1.0;12.0;Africa;Albert_Schweitzer;https://en.wikipedia.org/wiki/Albert_Schweitzer;1952;Peace;1;1953-10-30;received;171135;2884847;for his altruism, reverence for life, and tireless humanitarian work which has helped making the idea of brotherhood between men and nations a living one;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Christian;Christian;European;;;;;;;;;;;;;;;
332.0;Albert Szent-Györgyi;Albert;Szent-Györgyi;male;;;;;;;;;;1893-09-16;Budapest;Budapest;https://www.wikidata.org/wiki/Q1781;47.497799;19.038285;Austria-Hungary;Hungary;https://www.wikidata.org/wiki/Q28;47.0;19.0;Europe;1986-10-22;Woods Hole, MA;Woods Hole, MA;https://www.wikidata.org/wiki/Q747172;41.527173;-70.672715;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;Albert_Szent-Györgyi;https://en.wikipedia.org/wiki/Albert_Szent-Györgyi;1937;Medicine;1;1937-10-28;received;158463;5342467;for his discoveries in connection with the biological combustion processes, with special reference to vitamin C and the catalysis of fumaric acid;;Szeged University;Szeged University;Szeged;Szeged;46.25293;20.141511;Hungary;Hungary;47.0;19.0;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;1932.0;Harvard Dataverse;5.0;;;;;;;;;;;;
304.0;Albrecht Kossel;Albrecht;Kossel;male;;;;;;;;;;1853-09-16;Rostock;Rostock;https://www.wikidata.org/wiki/Q2861;54.083333;12.133333;Mecklenburg;Germany;https://www.wikidata.org/wiki/Q183;51.0;10.0;Europe;1927-07-05;Heidelberg;Heidelberg;https://www.wikidata.org/wiki/Q2966;49.39922;8.680522;Germany;Germany;https://www.wikidata.org/wiki/Q183;51.0;10.0;Europe;Albrecht_Kossel;https://en.wikipedia.org/wiki/Albrecht_Kossel;1910;Medicine;1;1910-10-20;received;140703;8077113;in recognition of the contributions to our knowledge of cell chemistry made through his work on proteins, including the nucleic substances;;University of Heidelberg;University of Heidelberg;Heidelberg;Heidelberg;49.39922;8.680522;Germany;Germany;51.0;10.0;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;;;;;;;;;;;;;;;
83.0;Aleksandr M. Prokhorov;Aleksandr M.;Prokhorov;male;;;;;;;;;;1916-07-11;Atherton;Atherton;https://www.wikidata.org/wiki/Q755507;-17.265556;145.474167;Australia;Australia;https://www.wikidata.org/wiki/Q408;-28.0;137.0;Oceania;2002-01-08;Moscow;Moscow;https://www.wikidata.org/wiki/Q649;55.741387;37.618892;Russia;Russia;https://www.wikidata.org/wiki/Q159;66.416667;94.25;Europe;Alexander_Prokhorov;https://en.wikipedia.org/wiki/Alexander_Prokhorov;1964;Physics;1/4;1964-10-29;received;273000;3203602;for fundamental work in the field of quantum electronics, which has led to the construction of oscillators and amplifiers based on the maser-laser principle;;P.N. Lebedev Physical Institute;P.N. Lebedev Physical Institute;Moscow;Moscow;55.741387;37.618892;USSR;Russia;66.416667;94.25;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;1954.0;Harvard Dataverse;10.0;;;;;;;;;;;;
644.0;Aleksandr Solzhenitsyn;Aleksandr;Solzhenitsyn;male;;;;;;;;;;1918-12-11;Kislovodsk;Kislovodsk;https://www.wikidata.org/wiki/Q153676;43.906977;42.715772;Russia;Russia;https://www.wikidata.org/wiki/Q159;66.416667;94.25;Europe;2008-08-03;Troitse-Lykovo;Troitse-Lykovo;;;;Russia;Russia;https://www.wikidata.org/wiki/Q159;66.416667;94.25;Europe;Aleksandr_Solzhenitsyn;https://en.wikipedia.org/wiki/Aleksandr_Solzhenitsyn;1970;Literature;1;1970-10-08;received;400000;3600000;for the ethical force with which he has pursued the indispensable traditions of Russian literature;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Christian;Eastern Orthodox;European;;;;;;;;;;;;;;;
1031.0;Aleksey Yekimov ;Aleksey;Yekimov;male;;;;;;;;;;1945-00-00;Leningrad;St. Petersburg;https://www.wikidata.org/wiki/Q656;59.956651;30.333547;USSR;Russia;https://www.wikidata.org/wiki/Q159;66.416667;94.25;Europe;;;;;;;;;;;;;Alexei_Ekimov;https://en.wikipedia.org/wiki/Alexei_Ekimov;2023;Chemistry;1/3;2023-10-04;received;11000000;10136226;for the discovery and synthesis of quantum dots;;Nanocrystals Technology Inc.;Nanocrystals Technology Inc.;New York, NY;New York, NY;40.715758;-74.0113;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;1985.0;ChatGPT 4c (September 2024);38.0;;;;;;;;;;;;
1018.0;Ales Bialiatski;Ales;Bialiatski ;male;;;;;;;;;;1962-09-25;Vyartsilya, Karelia;Vyartsilya, Karelia;https://www.wikidata.org/wiki/Q370550;62.176944;30.697222;Russia;Russia;https://www.wikidata.org/wiki/Q159;66.416667;94.25;Europe;;;;;;;;;;;;;Ales_Bialiatski;https://en.wikipedia.org/wiki/Ales_Bialiatski;2022;Peace;1/3;2022-10-07;received;10000000;10000000;The Peace Prize laureates represent civil society in their home countries. They have for many years promoted the right to criticise power and protect the fundamental rights of citizens. They have made an outstanding effort to document war crimes, human right abuses and the abuse of power. Together they demonstrate the significance of civil society for peace and democracy.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Christian;Roman Catholic;European;;;;;;;;;;;;;;;
766.0;Alexei Abrikosov;Alexei;Abrikosov;male;;;;;;;;;;1928-06-25;Moscow;Moscow;https://www.wikidata.org/wiki/Q649;55.741387;37.618892;USSR;Russia;https://www.wikidata.org/wiki/Q159;66.416667;94.25;Europe;2017-03-29;;;;;;;;;;;;Alexei_Alexeyevich_Abrikosov;https://en.wikipedia.org/wiki/Alexei_Alexeyevich_Abrikosov;2003;Physics;1/3;2003-10-07;received;10000000;13375315;for pioneering contributions to the theory of superconductors and superfluids;;Argonne National Laboratory;Argonne National Laboratory;Argonne, IL;Argonne, IL;;;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Jewish;;European;1957.0;Harvard Dataverse;46.0;Institute for Physical Problems (now the P.L. Kapitsa Institute);Moscow;Russia;Moscow (Russia);P.L. Kapitsa Institute;Moscow;Russia;Moscow (Russia);Argonne National Laboratory;Argonne;United States;Argonne (United States)
306.0;Alexis Carrel;Alexis;Carrel;male;;;;;;;;;;1873-06-28;Sainte-Foy-lès-Lyon;Sainte-Foy-lès-Lyon;https://www.wikidata.org/wiki/Q387460;45.733611;4.8025;France;France;https://www.wikidata.org/wiki/Q142;47.0;2.0;Europe;1944-11-05;Paris;Paris;https://www.wikidata.org/wiki/Q90;48.860093;2.355954;France;France;https://www.wikidata.org/wiki/Q142;47.0;2.0;Europe;Alexis_Carrel;https://en.wikipedia.org/wiki/Alexis_Carrel;1912;Medicine;1;1912-10-10;received;140476;7650539;in recognition of his work on vascular suture and the transplantation of blood vessels and organs;;Rockefeller Institute for Medical Research;Rockefeller Institute for Medical Research;New York, NY;New York, NY;40.715758;-74.0113;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Christian;Roman Catholic;European;1910.0;Harvard Dataverse;2.0;;;;;;;;;;;;
544.0;Alfonso García Robles;Alfonso;García Robles;male;;;;;;;;;;1911-03-20;Zamora;Zamora;https://www.wikidata.org/wiki/Q145865;19.983333;-102.283333;Mexico;Mexico;https://www.wikidata.org/wiki/Q96;23.0;-102.0;North America;1991-09-02;Mexico City;Mexico City;https://www.wikidata.org/wiki/Q1489;19.431956;-99.134606;Mexico;Mexico;https://www.wikidata.org/wiki/Q96;23.0;-102.0;North America;Alfonso_García_Robles;https://en.wikipedia.org/wiki/Alfonso_García_Robles;1982;Peace;1/2;1982-10-13;received;1150000;3514532;for their work for disarmament and nuclear and weapon-free zones;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Christian;Roman Catholic;South American;;;;;;;;;;;;;;;
392.0;Alfred D. Hershey;Alfred D.;Hershey;male;;;;;;;;;;1908-12-04;Owosso, MI;Owosso, MI;https://www.wikidata.org/wiki/Q2307592;42.997778;-84.176667;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;1997-05-22;Syosset, NY;Syosset, NY;https://www.wikidata.org/wiki/Q3056724;40.82621;-73.502068;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;Alfred_Hershey;https://en.wikipedia.org/wiki/Alfred_Hershey;1969;Medicine;1/3;1969-10-16;received;375000;3604072;for their discoveries concerning the replication mechanism and the genetic structure of viruses;;Carnegie Institution of Washington;Carnegie Institution of Washington;Long Island, New York, NY;Long Island, New York, NY;40.789442;-73.135753;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;1952.0;Harvard Dataverse;17.0;;;;;;;;;;;;
479.0;Alfred Fried;Alfred;Fried;male;;;;;;;;;;1864-11-11;Vienna;Vienna;https://www.wikidata.org/wiki/Q1741;48.207646;16.372793;Austria;Austria;https://www.wikidata.org/wiki/Q40;48.0;14.0;Europe;1921-05-04;Vienna;Vienna;https://www.wikidata.org/wiki/Q1741;48.207646;16.372793;Austria;Austria;https://www.wikidata.org/wiki/Q40;48.0;14.0;Europe;Alfred_Hermann_Fried;https://en.wikipedia.org/wiki/Alfred_Hermann_Fried;1911;Peace;1/2;1911-12-10;received;140695;8301005;for his effort to expose and fight what he considers to be the main cause of war, namely, the anarchy in international relations;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Jewish;;European;;;;;;;;;;;;;;;
450.0;Alfred G. Gilman;Alfred G.;Gilman;male;;;;;;;;;;1941-07-01;New Haven, CT;New Haven, CT;https://www.wikidata.org/wiki/Q49145;41.307802;-72.932531;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;2015-12-23;Dallas, TX;Dallas, TX;https://www.wikidata.org/wiki/Q16557;32.779831;-96.801627;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;Alfred_G._Gilman;https://en.wikipedia.org/wiki/Alfred_G._Gilman;1994;Medicine;1/2;1994-10-10;received;7000000;10477801;for their discovery of G-proteins and the role of these proteins in signal transduction in cells;;University of Texas Southwestern Medical Center at Dallas;University of Texas Southwestern Medical Center at Dallas;Dallas, TX;Dallas, TX;32.779831;-96.801627;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Jewish;;European;1980.0;Harvard Dataverse;14.0;Case Western Reserve University;Cleveland;United States;Cleveland (United States);University of Virginia;Charlottesville;United States;Charlottesville (United States);University of Texas;Dallas;United States;Dallas (United States)
87.0;Alfred Kastler;Alfred;Kastler;male;;;;;;;;;;1902-05-03;Guebwiller;Guebwiller;https://www.wikidata.org/wiki/Q209814;47.9075;7.210278;Germany;France;https://www.wikidata.org/wiki/Q142;47.0;2.0;Europe;1984-01-07;Bandol;Bandol;https://www.wikidata.org/wiki/Q467338;43.136418;5.754186;France;France;https://www.wikidata.org/wiki/Q142;47.0;2.0;Europe;Alfred_Kastler;https://en.wikipedia.org/wiki/Alfred_Kastler;1966;Physics;1;1966-11-03;received;300000;3154455;for the discovery and development of optical methods for studying Hertzian resonances in atoms;;École Normale Supérieure;École Normale Supérieure;Paris;Paris;48.860093;2.355954;France;France;47.0;2.0;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;1950.0;Harvard Dataverse;16.0;;;;;;;;;;;;
174.0;Alfred Werner;Alfred;Werner;male;;;;;;;;;;1866-12-12;Mulhouse;Mulhouse;https://www.wikidata.org/wiki/Q79815;47.75096;7.335412;France;France;https://www.wikidata.org/wiki/Q142;47.0;2.0;Europe;1919-11-15;Zurich;Zurich;https://www.wikidata.org/wiki/Q72;47.376909;8.541697;Switzerland;Switzerland;https://www.wikidata.org/wiki/Q39;46.798562;8.231973;Europe;Alfred_Werner;https://en.wikipedia.org/wiki/Alfred_Werner;1913;Chemistry;1;1913-11-11;received;143010;7788545;in recognition of his work on the linkage of atoms in molecules by which he has thrown new light on earlier investigations and opened up new fields of research especially in inorganic chemistry;;University of Zurich;University of Zurich;Zurich;Zurich;47.376909;8.541697;Switzerland;Switzerland;46.798562;8.231973;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;;;;;;;;;;;;;;;
892.0;Alice Munro;Alice;Munro;female;;;;;;;;;;1931-07-10;Wingham;Wingham;https://www.wikidata.org/wiki/Q4249510;43.8875;-81.310278;Canada;Canada;https://www.wikidata.org/wiki/Q16;60.0;-110.0;North America;2024-05-13;Port Hope;Port Hope;https://www.wikidata.org/wiki/Q613870;43.95;-78.3;Canada;Canada;https://www.wikidata.org/wiki/Q16;60.0;-110.0;North America;Alice_Munro;https://en.wikipedia.org/wiki/Alice_Munro;2013;Literature;1;2013-10-10;received;8000000;9476854;master of the contemporary short story;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;;;;;;;;;;;;;;;
417.0;Allan M. Cormack;Allan M.;Cormack;male;;;;;;;;;;1924-02-23;Johannesburg;Johannesburg;https://www.wikidata.org/wiki/Q34647;-26.205387;28.045515;South Africa;South Africa;https://www.wikidata.org/wiki/Q258;-29.0;24.0;Africa;1998-05-07;Winchester, MA;Winchester, MA;https://www.wikidata.org/wiki/Q991443;42.452303;-71.136996;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;Allan_McLeod_Cormack;https://en.wikipedia.org/wiki/Allan_McLeod_Cormack;1979;Medicine;1/2;1979-10-11;received;800000;3384861;for the development of computer assisted tomography;;Tufts University;Tufts University;Medford, MA;Medford, MA;42.418478;-71.10353;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;1963.0;Harvard Dataverse;16.0;;;;;;;;;;;;
305.0;Allvar Gullstrand;Allvar;Gullstrand;male;;;;;;;;;;1862-06-05;Landskrona;Landskrona;https://www.wikidata.org/wiki/Q54352;55.879416;12.837004;Sweden;Sweden;https://www.wikidata.org/wiki/Q34;61.0;15.0;Europe;1930-07-28;Stockholm;Stockholm;https://www.wikidata.org/wiki/Q1754;59.325371;18.070794;Sweden;Sweden;https://www.wikidata.org/wiki/Q34;61.0;15.0;Europe;Allvar_Gullstrand;https://en.wikipedia.org/wiki/Allvar_Gullstrand;1911;Medicine;1;1911-10-19;received;140695;8301005;for his work on the dioptrics of the eye;;Uppsala University;Uppsala University;Uppsala;Uppsala;59.858503;17.638748;Sweden;Sweden;61.0;15.0;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;;;;;;;;;;;;;;;
300.0;Alphonse Laveran;Alphonse;Laveran;male;;;;;;;;;;1845-06-18;Paris;Paris;https://www.wikidata.org/wiki/Q90;48.860093;2.355954;France;France;https://www.wikidata.org/wiki/Q142;47.0;2.0;Europe;1922-05-18;Paris;Paris;https://www.wikidata.org/wiki/Q90;48.860093;2.355954;France;France;https://www.wikidata.org/wiki/Q142;47.0;2.0;Europe;Charles_Louis_Alphonse_Laveran;https://en.wikipedia.org/wiki/Charles_Louis_Alphonse_Laveran;1907;Medicine;1;1907-10-31;received;138796;7967641;in recognition of his work on the role played by protozoa in causing diseases;;Institut Pasteur;Institut Pasteur;Paris;Paris;48.860093;2.355954;France;France;47.0;2.0;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;;;;;;;;;;;;;;;
543.0;Alva Myrdal;Alva;Myrdal;female;;;;;;;;;;1902-01-31;Uppsala;Uppsala;https://www.wikidata.org/wiki/Q25286;59.858503;17.638748;Sweden;Sweden;https://www.wikidata.org/wiki/Q34;61.0;15.0;Europe;1986-02-01;Stockholm;Stockholm;https://www.wikidata.org/wiki/Q1754;59.325371;18.070794;Sweden;Sweden;https://www.wikidata.org/wiki/Q34;61.0;15.0;Europe;Alva_Myrdal;https://en.wikipedia.org/wiki/Alva_Myrdal;1982;Peace;1/2;1982-10-13;received;1150000;3514532;for their work for disarmament and nuclear and weapon-free zones;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;;;;;;;;;;;;;;;
882.0;Alvin E. Roth;Alvin E.;Roth;male;;;;;;;;;;1951-12-18;New York, NY;New York, NY;https://www.wikidata.org/wiki/Q60;40.715758;-74.0113;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;;;;;;;;;;;;;Alvin_E._Roth;https://en.wikipedia.org/wiki/Alvin_E._Roth;2012;Economic Sciences;1/2;2012-10-15;received;8000000;9471572;for the theory of stable allocations and the practice of market design;;Harvard University;Harvard University;Cambridge, MA;Cambridge, MA;42.374024;-71.107306;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;;;;;;;;;;;;;;;
719.0;Amartya Sen;Amartya;Sen;male;;;;;;;;;;1933-11-03;Santiniketan;Santiniketan;https://www.wikidata.org/wiki/Q1026431;23.68;87.68;India;India;https://www.wikidata.org/wiki/Q668;22.8;83.0;Asia;;;;;;;;;;;;;Amartya_Sen;https://en.wikipedia.org/wiki/Amartya_Sen;1998;Economic Sciences;1;1998-10-14;received;7600000;11003681;for his contributions to welfare economics;;Trinity College;Trinity College;Cambridge;Cambridge;52.194605;0.135092;United Kingdom;United Kingdom;54.6;-2.0;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;Asian;;;;;;;;;;;;;;;
509.0;American Friends Service Committee;;;;American Friends Service Committee;1917-00-00;Washington, D.C.;Washington, D.C.;https://www.wikidata.org/wiki/Q61;USA;USA;https://www.wikidata.org/wiki/Q30;North America;;;;;;;;;;;;;;;;;;;;;;;;;American_Friends_Service_Committee;https://en.wikipedia.org/wiki/American_Friends_Service_Committee;1947;Peace;1/2;1947-10-30;received;146115;3301577;for their pioneering work in the international peace movement and compassionate effort to relieve human suffering, thereby promoting the fraternity between nations;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Christian;Religious Society of Friends (Quaker);Organisation;;;;;;;;;;;;;;;
537.0;Amnesty International;;;;Amnesty International;1961-00-00;London;London;https://www.wikidata.org/wiki/Q84;United Kingdom;United Kingdom;https://www.wikidata.org/wiki/Q145;Europe;;;;;;;;;;;;;;;;;;;;;;;;;Amnesty_International;https://en.wikipedia.org/wiki/Amnesty_International;1977;Peace;1;1977-10-10;received;700000;3490141;for worldwide respect for human rights;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;Organisation;;;;;;;;;;;;;;;
590.0;Anatole France;Anatole;France;male;;;;;;;;;;1844-04-16;Paris;Paris;https://www.wikidata.org/wiki/Q90;48.860093;2.355954;France;France;https://www.wikidata.org/wiki/Q142;47.0;2.0;Europe;1924-10-12;Saint-Cyr-sur-Loire;Saint-Cyr-sur-Loire;https://www.wikidata.org/wiki/Q656494;47.400002;0.6667;France;France;https://www.wikidata.org/wiki/Q142;47.0;2.0;Europe;Anatole_France;https://en.wikipedia.org/wiki/Anatole_France;1921;Literature;1;1921-11-10;received;121573;2869123;in recognition of his brilliant literary achievements, characterized as they are by a nobility of style, a profound human sympathy, grace, and a true Gallic temperament;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;;;;;;;;;;;;;;;
360.0;André F. Cournand;André F.;Cournand;male;;;;;;;;;;1895-09-24;Paris;Paris;https://www.wikidata.org/wiki/Q90;48.860093;2.355954;France;France;https://www.wikidata.org/wiki/Q142;47.0;2.0;Europe;1988-02-19;Great Barrington, MA;Great Barrington, MA;https://www.wikidata.org/wiki/Q1144518;42.19598;-73.362008;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;André_Frédéric_Cournand;https://en.wikipedia.org/wiki/André_Frédéric_Cournand;1956;Medicine;1/3;1956-10-18;received;200123;3057995;for their discoveries concerning heart catheterization and pathological changes in the circulatory system;;Columbia University Division, Cardio-Pulmonary Laboratory, Bellevue Hospital;Columbia University Division, Cardio-Pulmonary Laboratory, Bellevue Hospital;New York, NY;New York, NY;40.715758;-74.0113;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;1948.0;Harvard Dataverse;8.0;;;;;;;;;;;;
849.0;Andre Geim;Andre;Geim;male;;;;;;;;;;1958-10-21;Sochi;Sochi;https://www.wikidata.org/wiki/Q39420;43.585484;39.72311;Russia;Russia;https://www.wikidata.org/wiki/Q159;66.416667;94.25;Europe;;;;;;;;;;;;;Andre_Geim;https://en.wikipedia.org/wiki/Andre_Geim;2010;Physics;1/2;2010-10-05;received;10000000;12256203;for groundbreaking experiments regarding the two-dimensional material graphene;;University of Manchester;University of Manchester;Manchester;Manchester;53.478756;-2.245094;United Kingdom;United Kingdom;54.6;-2.0;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;2004.0;Harvard Dataverse;6.0;Institute of Solid State Physics;Chernogolovka;Russia;Chernogolovka (Russia);University of Manchester;Manchester;United Kingdom;Manchester (United Kingdom);University of Manchester;Manchester;United Kingdom;Manchester (United Kingdom)
618.0;André Gide;André;Gide;male;;;;;;;;;;1869-11-22;Paris;Paris;https://www.wikidata.org/wiki/Q90;48.860093;2.355954;France;France;https://www.wikidata.org/wiki/Q142;47.0;2.0;Europe;1951-02-19;Paris;Paris;https://www.wikidata.org/wiki/Q90;48.860093;2.355954;France;France;https://www.wikidata.org/wiki/Q142;47.0;2.0;Europe;André_Gide;https://en.wikipedia.org/wiki/André_Gide;1947;Literature;1;1947-11-13;received;146115;3301577;for his comprehensive and artistically significant writings, in which human problems and conditions have been presented with a fearless love of truth and keen psychological insight;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Christian;Protestant;European;;;;;;;;;;;;;;;
