ID_Laureate;AwardeeDisplayName;LaureateNameKnown;LaureateNameFirst;LaureateNameLast;LaureateNameFull;LaureateNamePenOriginal;Filename;LaureateGender;OrganisationName;OrganisationNameNative;OrganisationAcronym;OrganisationFoundedDate;OrganisationFoundedCity;OrganisationFoundedCityNow;OrganisationFoundedCityNowWiki;OrganisationFoundedCountry;OrganisationFoundedCountryNow;OrganisationFoundedNowWiki;OrganisationFoundedContinent;BirthDate;BirthCity;BirthCityNow;BirthCityNowWiki;BirthCityNowLat;BirthCityNowLon;BirthCountry;BirthCountryNow;BirthCountryNowWiki;BirthCountryLat;BirthCountryLon;BirthContinent;DeathDate;DeathCity;DeathCityNow;DeathCityNowWiki;DeathCityLat;DeathCityLon;DeathCountry;DeathCountryNow;DeathCountryNowWiki;DeathCountryLat;DeathCountryLon;DeathContinent;WikipediaSlug;WikipediaURL;WikidataID;WikidataURL;Prize0_AwardYear;Prize0_Category;Prize0_SortOrder;Prize0_Portion;Prize0_DateAwarded;Prize0_Status;Prize0_Amount;Prize0_AmountAdjusted_;Prize0_Motivation;Prize0_MotivationTop;Prize0_Affiliation0_Name;Prize0_Affiliation0_NameNow;Prize0_Affiliation0_NameNative;Prize0_Affiliation0_City;Prize0_Affiliation0_CityNow;Prize0_Affiliation0_CityLatitude;Prize0_Affiliation0_CityLongitude;Prize0_Affiliation0_Country;Prize0_Affiliation0_CountryNow;Prize0_Affiliation0_CountryLat;Prize0_Affiliation0_CountryLon;Prize0_Affiliation0_Continent;Prize0_Affiliation1_Name;Prize0_Affiliation1_NameNow;Prize0_Affiliation1_NameNative;Prize0_Affiliation1_City;Prize0_Affiliation1_CityNow;Prize0_Affiliation1_CityLatitude;Prize0_Affiliation1_CityLongitude;Prize0_Affiliation1_Country;Prize0_Affiliation1_CountryNow;Prize0_Affiliation1_CountryLat;Prize0_Affiliation1_CountryLon;Prize0_Affiliation1_Continent;Prize0_Residence0_City;Prize0_Residence0_CityNow;Prize0_Residence0_Country;Prize0_Residence0_CountryNow;Prize0_Residence0_Continent;Prize0_Residence1_City;Prize0_Residence1_CityNow;Prize0_Residence1_Country;Prize0_Residence1_CountryNow;Prize0_Residence1_Continent;Prize1_AwardYear;Prize1_Category;Prize1_SortOrder;Prize1_Portion;Prize1_DateAwarded;Prize1_Status;Prize1_Amount;Prize1_AmountAdjusted_;Prize1_Motivation;Prize1_MotivationTop;Prize1_Affiliation0_Name;Prize1_Affiliation0_NameNow;Prize1_Affiliation0_NameNative;Prize1_Affiliation0_City;Prize1_Affiliation0_CityNow;Prize1_Affiliation0_CityLatitude;Prize1_Affiliation0_CityLongitude;Prize1_Affiliation0_Country;Prize1_Affiliation0_CountryNow;Prize1_Affiliation0_CountryLat;Prize1_Affiliation0_CountryLon;Prize1_Affiliation0_Continent;Prize2_AwardYear;Prize2_Category;Prize2_SortOrder;Prize2_Portion;Prize2_DateAwarded;Prize2_Status;Prize2_Amount;Prize2_AmountAdjusted_;Prize2_Motivation;Prize2_MotivationTop;Prize0_Affiliation2_Name;Prize0_Affiliation2_NameNow;Prize0_Affiliation2_NameNative;Prize0_Affiliation2_City;Prize0_Affiliation2_CityNow;Prize0_Affiliation2_CityLatitude;Prize0_Affiliation2_CityLongitude;Prize0_Affiliation2_Country;Prize0_Affiliation2_CountryNow;Prize0_Affiliation2_CountryLat;Prize0_Affiliation2_CountryLon;Prize0_Affiliation2_Continent;Prize0_Affiliation3_Name;Prize0_Affiliation3_NameNow;Prize0_Affiliation3_NameNative;Prize0_Affiliation3_City;Prize0_Affiliation3_CityNow;Prize0_Affiliation3_CityLatitude;Prize0_Affiliation3_CityLongitude;Prize0_Affiliation3_Country;Prize0_Affiliation3_CountryNow;Prize0_Affiliation3_CountryLat;Prize0_Affiliation3_CountryLon;Prize0_Affiliation3_Continent
730;Alan MacDiarmid;Alan MacDiarmid;Alan;MacDiarmid;Alan G. MacDiarmid;;macdiarmid;male;;;;;;;;;;;;1927-04-14;Masterton;Masterton;https://www.wikidata.org/wiki/Q1223916;-40.966667;175.650000;New Zealand;New Zealand;https://www.wikidata.org/wiki/Q664;-41.200000;174.000000;Oceania;2007-02-07;Drexel Hill, PA;Drexel Hill, PA;https://www.wikidata.org/wiki/Q1132763;39.947056;-75.292130;USA;USA;https://www.wikidata.org/wiki/Q30;39.828175;-98.579500;North America;Alan_MacDiarmid;https://en.wikipedia.org/wiki/Alan_MacDiarmid;Q110942;https://www.wikidata.org/wiki/Q110942;2000;Chemistry;2;1/3;2000-10-10;received;9000000;13932169;for the discovery and development of conductive polymers;;University of Pennsylvania;University of Pennsylvania;;Philadelphia, PA;Philadelphia, PA;39.957132;-75.174342;USA;USA;39.828175;-98.579500;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Albert A. Michelson;Albert A. Michelson;Albert A.;Michelson;Albert Abraham Michelson;;michelson;male;;;;;;;;;;;;1852-12-19;Strelno;Strzelno;https://www.wikidata.org/wiki/Q1005414;52.629444;18.170000;Prussia;Poland;https://www.wikidata.org/wiki/Q36;52.000000;19.000000;Europe;1931-05-09;Pasadena, CA;Pasadena, CA;https://www.wikidata.org/wiki/Q485176;34.150071;-118.142111;USA;USA;https://www.wikidata.org/wiki/Q30;39.828175;-98.579500;North America;Albert_Abraham_Michelson;https://en.wikipedia.org/wiki/Albert_Abraham_Michelson;Q127234;https://www.wikidata.org/wiki/Q127234;1907;Physics;1;1;1907-11-12;received;138796;8646616;for his optical precision instruments and the spectroscopic and metrological investigations carried out with their aid;;University of Chicago;University of Chicago;;Chicago, IL;Chicago, IL;41.876228;-87.638416;USA;USA;39.828175;-98.579500;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
628;Albert Camus;Albert Camus;Albert;Camus;Albert Camus;;camus;male;;;;;;;;;;;;1913-11-07;Mondovi;Mondovi;https://www.wikidata.org/wiki/Q1924629;44.395064;7.819452;French Algeria;Algeria;https://www.wikidata.org/wiki/Q262;28.000000;1.000000;Africa;1960-01-04;Sens;Sens;https://www.wikidata.org/wiki/Q212420;48.197222;3.283333;France;France;https://www.wikidata.org/wiki/Q142;47.000000;2.000000;Europe;Albert_Camus;https://en.wikipedia.org/wiki/Albert_Camus;Q34670;https://www.wikidata.org/wiki/Q34670;1957;Literature;1;1;1957-10-17;received;208629;3316482;for his important literary production, which with clear-sighted earnestness illuminates the problems of the human conscience in our times;;;;;;;;;;;;;;;;;;;;;;;;;;Chicago, IL;Chicago, IL;USA;USA;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
403;Albert Claude;Albert Claude;Albert;Claude;Albert Claude;;claude;male;;;;;;;;;;;;1898-08-24;Longlier;Longlier;;;;Belgium;Belgium;https://www.wikidata.org/wiki/Q31;50.641111;4.668056;Europe;1983-05-22;Brussels;Brussels;https://www.wikidata.org/wiki/Q239;50.849243;4.354815;Belgium;Belgium;https://www.wikidata.org/wiki/Q31;50.641111;4.668056;Europe;Albert_Claude;https://en.wikipedia.org/wiki/Albert_Claude;Q233943;https://www.wikidata.org/wiki/Q233943;1974;Physiology or Medicine;1;1/3;1974-10-10;received;550000;4011867;for their discoveries concerning the structural and functional organization of the cell;;Université Catholique de Louvain;Université Catholique de Louvain;;Louvain;Louvain;50.883029;4.713949;Belgium;Belgium;50.641111;4.668056;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;Albert Einstein;Albert Einstein;Albert;Einstein;Albert Einstein;;einstein;male;;;;;;;;;;;;1879-03-14;Ulm;Ulm;https://www.wikidata.org/wiki/Q3012;48.401072;9.987585;Germany;Germany;https://www.wikidata.org/wiki/Q183;51.000000;10.000000;Europe;1955-04-18;Princeton, NJ;Princeton, NJ;https://www.wikidata.org/wiki/Q138518;40.359783;-74.668268;USA;USA;https://www.wikidata.org/wiki/Q30;39.828175;-98.579500;North America;Albert_Einstein;https://en.wikipedia.org/wiki/Albert_Einstein;Q937;https://www.wikidata.org/wiki/Q937;1921;Physics;1;1;1922-11-09;received;121573;3113620;for his services to Theoretical Physics, and especially for his discovery of the law of the photoelectric effect;;Kaiser-Wilhelm-Institut (now Max-Planck-Institut) für Physik;Kaiser-Wilhelm-Institut (now Max-Planck-Institut) für Physik;;Berlin;Berlin;52.522265;13.406852;Germany;Germany;51.000000;10.000000;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
814;Albert Fert;Albert Fert;Albert;Fert;Albert Fert;;fert;male;;;;;;;;;;;;1938-03-07;Carcassonne;Carcassonne;https://www.wikidata.org/wiki/Q6582;43.215833;2.351389;France;France;https://www.wikidata.org/wiki/Q142;47.000000;2.000000;Europe;;;;;;;;;;;;;Albert_Fert;https://en.wikipedia.org/wiki/Albert_Fert;Q153219;https://www.wikidata.org/wiki/Q153219;2007;Physics;1;1/2;2007-10-09;received;10000000;13893912;for the discovery of Giant Magnetoresistance;;"Universit&eacute; Paris-Sud";"Universit&eacute; Paris-Sud";;Orsay;Orsay;48.698056;2.187500;France;France;47.000000;2.000000;Europe;"Unit&eacute; Mixte de Physique CNRS/THALES";"Unit&eacute; Mixte de Physique CNRS/THALES";;Orsay;Orsay;48.698056;2.187500;France;France;47.000000;2.000000;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
465;Albert Gobat;Albert Gobat;Albert;Gobat;Charles Albert Gobat;;gobat;male;;;;;;;;;;;;1843-05-21;Tramelan;Tramelan;https://www.wikidata.org/wiki/Q66384;47.223333;7.101389;Switzerland;Switzerland;https://www.wikidata.org/wiki/Q39;46.798562;8.231973;Europe;1914-03-16;Bern;Bern;https://www.wikidata.org/wiki/Q70;46.948471;7.445402;Switzerland;Switzerland;https://www.wikidata.org/wiki/Q39;46.798562;8.231973;Europe;Charles_Albert_Gobat;https://en.wikipedia.org/wiki/Charles_Albert_Gobat;Q179458;https://www.wikidata.org/wiki/Q179458;1902;Peace;2;1/2;1902-12-10;received;141847;9907798;for his eminently practical administration of the Inter-Parliamentary Union;;;;;;;;;;;;;;;;;;;;;;;;;;Orsay;Orsay;France;France;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
519;Albert Lutuli;Albert Lutuli;Albert;Lutuli;Albert John Lutuli;;lutuli;male;;;;;;;;;;;;1898-00-00;Bulawayo;Bulawayo;https://www.wikidata.org/wiki/Q193250;-20.166667;28.566667;Southern Rhodesia;Zimbabwe;https://www.wikidata.org/wiki/Q954;-19.000000;30.000000;Africa;1967-07-21;Stanger;Stanger;https://www.wikidata.org/wiki/Q10676708;-29.366965;31.266000;South Africa;South Africa;https://www.wikidata.org/wiki/Q258;-29.000000;24.000000;Africa;Albert_Lutuli;https://en.wikipedia.org/wiki/Albert_Lutuli;Q212955;https://www.wikidata.org/wiki/Q212955;1960;Peace;1;1;1961-10-23;received;225987;3276101;for his non-violent struggle against apartheid;;;;;;;;;;;;;;;;;;;;;;;;;;Orsay;Orsay;France;France;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
513;Albert Schweitzer;Albert Schweitzer;Albert;Schweitzer;Albert Schweitzer;;schweitzer;male;;;;;;;;;;;;1875-01-14;Kaysersberg;Kaysersberg;https://www.wikidata.org/wiki/Q83485;48.139167;7.260833;Germany;France;https://www.wikidata.org/wiki/Q142;47.000000;2.000000;Europe;1965-09-04;Lambaréné;Lambaréné;https://www.wikidata.org/wiki/Q874197;-0.701546;10.240386;Gabon;Gabon;https://www.wikidata.org/wiki/Q1000;-1.000000;12.000000;Africa;Albert_Schweitzer;https://en.wikipedia.org/wiki/Albert_Schweitzer;Q49325;https://www.wikidata.org/wiki/Q49325;1952;Peace;1;1;1953-10-30;received;171135;3130684;for his altruism, reverence for life, and tireless humanitarian work which has helped making the idea of brotherhood between men and nations a living one;;;;;;;;;;;;;;;;;;;;;;;;;;Orsay;Orsay;France;France;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
332;Albert Szent-Györgyi;Albert Szent-Györgyi;Albert;Szent-Györgyi;Albert von Szent-Györgyi Nagyrápolt;;szent-gyorgyi;male;;;;;;;;;;;;1893-09-16;Budapest;Budapest;https://www.wikidata.org/wiki/Q1781;47.497799;19.038285;Austria-Hungary;Hungary;https://www.wikidata.org/wiki/Q28;47.000000;19.000000;Europe;1986-10-22;Woods Hole, MA;Woods Hole, MA;https://www.wikidata.org/wiki/Q747172;41.527173;-70.672715;USA;USA;https://www.wikidata.org/wiki/Q30;39.828175;-98.579500;North America;Albert_Szent-Györgyi;https://en.wikipedia.org/wiki/Albert_Szent-Györgyi;Q180468;https://www.wikidata.org/wiki/Q180468;1937;Physiology or Medicine;1;1;1937-10-28;received;158463;5797734;for his discoveries in connection with the biological combustion processes, with special reference to vitamin C and the catalysis of fumaric acid;;Szeged University;Szeged University;;Szeged;Szeged;46.252930;20.141511;Hungary;Hungary;47.000000;19.000000;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
304;Albrecht Kossel;Albrecht Kossel;Albrecht;Kossel;Albrecht Kossel;;kossel;male;;;;;;;;;;;;1853-09-16;Rostock;Rostock;https://www.wikidata.org/wiki/Q2861;54.083333;12.133333;Mecklenburg;Germany;https://www.wikidata.org/wiki/Q183;51.000000;10.000000;Europe;1927-07-05;Heidelberg;Heidelberg;https://www.wikidata.org/wiki/Q2966;49.399220;8.680522;Germany;Germany;https://www.wikidata.org/wiki/Q183;51.000000;10.000000;Europe;Albrecht_Kossel;https://en.wikipedia.org/wiki/Albrecht_Kossel;Q57128;https://www.wikidata.org/wiki/Q57128;1910;Physiology or Medicine;1;1;1910-10-20;received;140703;8765417;in recognition of the contributions to our knowledge of cell chemistry made through his work on proteins, including the nucleic substances;;University of Heidelberg;University of Heidelberg;;Heidelberg;Heidelberg;49.399220;8.680522;Germany;Germany;51.000000;10.000000;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;Aleksandr M. Prokhorov;Aleksandr M. Prokhorov;Aleksandr M.;Prokhorov;Aleksandr Mikhailovich Prokhorov;;prokhorov;male;;;;;;;;;;;;1916-07-11;Atherton;Atherton;https://www.wikidata.org/wiki/Q755507;-17.265556;145.474167;Australia;Australia;https://www.wikidata.org/wiki/Q408;-28.000000;137.000000;Oceania;2002-01-08;Moscow;Moscow;https://www.wikidata.org/wiki/Q649;55.741387;37.618892;Russia;Russia;https://www.wikidata.org/wiki/Q159;66.416667;94.250000;Europe;Alexander_Prokhorov;https://en.wikipedia.org/wiki/Alexander_Prokhorov;Q83552;https://www.wikidata.org/wiki/Q83552;1964;Physics;3;1/4;1964-10-29;received;273000;3476602;for fundamental work in the field of quantum electronics, which has led to the construction of oscillators and amplifiers based on the maser-laser principle;;P.N. Lebedev Physical Institute;P.N. Lebedev Physical Institute;;Moscow;Moscow;55.741387;37.618892;USSR;Russia;66.416667;94.250000;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
644;Aleksandr Solzhenitsyn;Aleksandr Solzhenitsyn;Aleksandr;Solzhenitsyn;Aleksandr Isayevich Solzhenitsyn;;solzhenitsyn;male;;;;;;;;;;;;1918-12-11;Kislovodsk;Kislovodsk;https://www.wikidata.org/wiki/Q153676;43.906977;42.715772;Russia;Russia;https://www.wikidata.org/wiki/Q159;66.416667;94.250000;Europe;2008-08-03;Troitse-Lykovo;Troitse-Lykovo;;;;Russia;Russia;https://www.wikidata.org/wiki/Q159;66.416667;94.250000;Europe;Aleksandr_Solzhenitsyn;https://en.wikipedia.org/wiki/Aleksandr_Solzhenitsyn;Q34474;https://www.wikidata.org/wiki/Q34474;1970;Literature;1;1;1970-10-08;received;400000;3906780;for the ethical force with which he has pursued the indispensable traditions of Russian literature;;;;;;;;;;;;;;;;;;;;;;;;;;Moscow;Moscow;USSR;Russia;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1031;Aleksey Yekimov ;Aleksey Yekimov ;Aleksey;Yekimov;Aleksey Yekimov ;;yekimov;male;;;;;;;;;;;;1945-00-00;Leningrad;St. Petersburg;https://www.wikidata.org/wiki/Q656;59.956651;30.333547;USSR;Russia;https://www.wikidata.org/wiki/Q159;66.416667;94.250000;Europe;;;;;;;;;;;;;Alexei_Ekimov;https://en.wikipedia.org/wiki/Alexei_Ekimov;Q1547368;https://www.wikidata.org/wiki/Q1547368;2023;Chemistry;3;1/3;2023-10-04;received;11000000;11000000;for the discovery and synthesis of quantum dots;;Nanocrystals Technology Inc.;Nanocrystals Technology Inc.;;New York, NY;New York, NY;40.715758;-74.011300;USA;USA;39.828175;-98.579500;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1018;Ales Bialiatski;Ales Bialiatski;Ales;Bialiatski ;Ales Bialiatski ;;bialiatski;male;;;;;;;;;;;;1962-09-25;Vyartsilya, Karelia;Vyartsilya, Karelia;https://www.wikidata.org/wiki/Q370550;62.176944;30.697222;Russia;Russia;https://www.wikidata.org/wiki/Q159;66.416667;94.250000;Europe;;;;;;;;;;;;;Ales_Bialiatski;https://en.wikipedia.org/wiki/Ales_Bialiatski;Q118263;https://www.wikidata.org/wiki/Q118263;2022;Peace;1;1/3;2022-10-07;received;10000000;10852166;The Peace Prize laureates represent civil society in their home countries. They have for many years promoted the right to criticise power and protect the fundamental rights of citizens. They have made an outstanding effort to document war crimes, human right abuses and the abuse of power. Together they demonstrate the significance of civil society for peace and democracy.;;;;;;;;;;;;;;;;;;;;;;;;;;New York, NY;New York, NY;USA;USA;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
766;Alexei Abrikosov;Alexei Abrikosov;Alexei;Abrikosov;Alexei Alexeyevich Abrikosov;;abrikosov;male;;;;;;;;;;;;1928-06-25;Moscow;Moscow;https://www.wikidata.org/wiki/Q649;55.741387;37.618892;USSR;Russia;https://www.wikidata.org/wiki/Q159;66.416667;94.250000;Europe;2017-03-29;;;;;;;;;;;;Alexei_Alexeyevich_Abrikosov;https://en.wikipedia.org/wiki/Alexei_Alexeyevich_Abrikosov;Q188128;https://www.wikidata.org/wiki/Q188128;2003;Physics;1;1/3;2003-10-07;received;10000000;14515113;for pioneering contributions to the theory of superconductors and superfluids;;Argonne National Laboratory;Argonne National Laboratory;;Argonne, IL;Argonne, IL;;;USA;USA;39.828175;-98.579500;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
306;Alexis Carrel;Alexis Carrel;Alexis;Carrel;Alexis Carrel;;carrel;male;;;;;;;;;;;;1873-06-28;Sainte-Foy-lès-Lyon;Sainte-Foy-lès-Lyon;https://www.wikidata.org/wiki/Q387460;45.733611;4.802500;France;France;https://www.wikidata.org/wiki/Q142;47.000000;2.000000;Europe;1944-11-05;Paris;Paris;https://www.wikidata.org/wiki/Q90;48.860093;2.355954;France;France;https://www.wikidata.org/wiki/Q142;47.000000;2.000000;Europe;Alexis_Carrel;https://en.wikipedia.org/wiki/Alexis_Carrel;Q185777;https://www.wikidata.org/wiki/Q185777;1912;Physiology or Medicine;1;1;1912-10-10;received;140476;8302492;in recognition of his work on vascular suture and the transplantation of blood vessels and organs;;Rockefeller Institute for Medical Research;Rockefeller Institute for Medical Research;;New York, NY;New York, NY;40.715758;-74.011300;USA;USA;39.828175;-98.579500;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
544;Alfonso García Robles;Alfonso García Robles;Alfonso;García Robles;Alfonso García Robles;;robles;male;;;;;;;;;;;;1911-03-20;Zamora;Zamora;https://www.wikidata.org/wiki/Q145865;19.983333;-102.283333;Mexico;Mexico;https://www.wikidata.org/wiki/Q96;23.000000;-102.000000;North America;1991-09-02;Mexico City;Mexico City;https://www.wikidata.org/wiki/Q1489;19.431956;-99.134606;Mexico;Mexico;https://www.wikidata.org/wiki/Q96;23.000000;-102.000000;North America;Alfonso_García_Robles;https://en.wikipedia.org/wiki/Alfonso_García_Robles;Q203843;https://www.wikidata.org/wiki/Q203843;1982;Peace;2;1/2;1982-10-13;received;1150000;3814029;for their work for disarmament and nuclear and weapon-free zones;;;;;;;;;;;;;;;;;;;;;;;;;;New York, NY;New York, NY;USA;USA;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
392;Alfred D. Hershey;Alfred D. Hershey;Alfred D.;Hershey;Alfred D. Hershey;;hershey;male;;;;;;;;;;;;1908-12-04;Owosso, MI;Owosso, MI;https://www.wikidata.org/wiki/Q2307592;42.997778;-84.176667;USA;USA;https://www.wikidata.org/wiki/Q30;39.828175;-98.579500;North America;1997-05-22;Syosset, NY;Syosset, NY;https://www.wikidata.org/wiki/Q3056724;40.826210;-73.502068;USA;USA;https://www.wikidata.org/wiki/Q30;39.828175;-98.579500;North America;Alfred_Hershey;https://en.wikipedia.org/wiki/Alfred_Hershey;Q271703;https://www.wikidata.org/wiki/Q271703;1969;Physiology or Medicine;2;1/3;1969-10-16;received;375000;3911199;for their discoveries concerning the replication mechanism and the genetic structure of viruses;;Carnegie Institution of Washington;Carnegie Institution of Washington;;Long Island, New York, NY;Long Island, New York, NY;40.789442;-73.135753;USA;USA;39.828175;-98.579500;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
479;Alfred Fried;Alfred Fried;Alfred;Fried;Alfred Hermann Fried;;fried;male;;;;;;;;;;;;1864-11-11;Vienna;Vienna;https://www.wikidata.org/wiki/Q1741;48.207646;16.372793;Austria;Austria;https://www.wikidata.org/wiki/Q40;48.000000;14.000000;Europe;1921-05-04;Vienna;Vienna;https://www.wikidata.org/wiki/Q1741;48.207646;16.372793;Austria;Austria;https://www.wikidata.org/wiki/Q40;48.000000;14.000000;Europe;Alfred_Hermann_Fried;https://en.wikipedia.org/wiki/Alfred_Hermann_Fried;Q78488;https://www.wikidata.org/wiki/Q78488;1911;Peace;2;1/2;1911-12-10;received;140695;9008388;for his effort to expose and fight what he considers to be the main cause of war, namely, the anarchy in international relations;;;;;;;;;;;;;;;;;;;;;;;;;;Long Island, New York, NY;Long Island, New York, NY;USA;USA;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
450;Alfred G. Gilman;Alfred G. Gilman;Alfred G.;Gilman;Alfred G. Gilman;;gilman;male;;;;;;;;;;;;1941-07-01;New Haven, CT;New Haven, CT;https://www.wikidata.org/wiki/Q49145;41.307802;-72.932531;USA;USA;https://www.wikidata.org/wiki/Q30;39.828175;-98.579500;North America;2015-12-23;Dallas, TX;Dallas, TX;https://www.wikidata.org/wiki/Q16557;32.779831;-96.801627;USA;USA;https://www.wikidata.org/wiki/Q30;39.828175;-98.579500;North America;Alfred_G._Gilman;https://en.wikipedia.org/wiki/Alfred_G._Gilman;Q296423;https://www.wikidata.org/wiki/Q296423;1994;Physiology or Medicine;1;1/2;1994-10-10;received;7000000;11370684;for their discovery of G-proteins and the role of these proteins in signal transduction in cells;;University of Texas Southwestern Medical Center at Dallas;University of Texas Southwestern Medical Center at Dallas;;Dallas, TX;Dallas, TX;32.779831;-96.801627;USA;USA;39.828175;-98.579500;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;Alfred Kastler;Alfred Kastler;Alfred;Kastler;Alfred Kastler;;kastler;male;;;;;;;;;;;;1902-05-03;Guebwiller;Guebwiller;https://www.wikidata.org/wiki/Q209814;47.907500;7.210278;Germany;France;https://www.wikidata.org/wiki/Q142;47.000000;2.000000;Europe;1984-01-07;Bandol;Bandol;https://www.wikidata.org/wiki/Q467338;43.136418;5.754186;France;France;https://www.wikidata.org/wiki/Q142;47.000000;2.000000;Europe;Alfred_Kastler;https://en.wikipedia.org/wiki/Alfred_Kastler;Q71023;https://www.wikidata.org/wiki/Q71023;1966;Physics;1;1;1966-11-03;received;300000;3423267;for the discovery and development of optical methods for studying Hertzian resonances in atoms;;École Normale Supérieure;École Normale Supérieure;;Paris;Paris;48.860093;2.355954;France;France;47.000000;2.000000;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Alfred Werner;Alfred Werner;Alfred;Werner;Alfred Werner;;werner;male;;;;;;;;;;;;1866-12-12;Mulhouse;Mulhouse;https://www.wikidata.org/wiki/Q79815;47.750960;7.335412;France;France;https://www.wikidata.org/wiki/Q142;47.000000;2.000000;Europe;1919-11-15;Zurich;Zurich;https://www.wikidata.org/wiki/Q72;47.376909;8.541697;Switzerland;Switzerland;https://www.wikidata.org/wiki/Q39;46.798562;8.231973;Europe;Alfred_Werner;https://en.wikipedia.org/wiki/Alfred_Werner;Q123014;https://www.wikidata.org/wiki/Q123014;1913;Chemistry;1;1;1913-11-11;received;143010;8452258;in recognition of his work on the linkage of atoms in molecules by which he has thrown new light on earlier investigations and opened up new fields of research especially in inorganic chemistry;;University of Zurich;University of Zurich;;Zurich;Zurich;47.376909;8.541697;Switzerland;Switzerland;46.798562;8.231973;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
892;Alice Munro;Alice Munro;Alice;Munro;Alice Munro;;munro;female;;;;;;;;;;;;1931-07-10;Wingham;Wingham;https://www.wikidata.org/wiki/Q4249510;43.887500;-81.310278;Canada;Canada;https://www.wikidata.org/wiki/Q16;60.000000;-110.000000;North America;2024-05-13;Port Hope;Port Hope;https://www.wikidata.org/wiki/Q613870;43.950000;-78.300000;Canada;Canada;https://www.wikidata.org/wiki/Q16;60.000000;-110.000000;North America;Alice_Munro;https://en.wikipedia.org/wiki/Alice_Munro;Q234819;https://www.wikidata.org/wiki/Q234819;2013;Literature;1;1;2013-10-10;received;8000000;10284439;master of the contemporary short story;;;;;;;;;;;;;;;;;;;;;;;;;;Zurich;Zurich;Switzerland;Switzerland;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
